Time_s	x-10.0	x-9.0	x-8.0	x-7.0	x-6.0	x-5.0	x-4.0	x-3.0	x-2.0	x-1.0	x0.0	x1.0	x2.0	x3.0	x4.0	x5.0	x6.0	x7.0	x8.0	x9.0	x10.0
9.8880	6.28897e-10	5.78827e-09	4.21742e-08	2.43263e-07	1.66945e-06	1.22732e-05	8.1387e-05	0.000490298	0.00225546	0.00485191	0.00560086	0.0047931	0.00223883	0.000490292	8.1387e-05	1.22732e-05	1.66945e-06	2.43263e-07	4.21742e-08	5.78827e-09	6.28897e-10
9.8885	6.23874e-10	5.74204e-09	4.18374e-08	2.4132e-07	1.65612e-06	1.21754e-05	8.07407e-05	0.000486465	0.00223866	0.00481827	0.00556281	0.00476065	0.00222249	0.00048646	8.07407e-05	1.21754e-05	1.65612e-06	2.4132e-07	4.18374e-08	5.74204e-09	6.23874e-10
9.8890	6.18888e-10	5.69615e-09	4.1503e-08	2.39391e-07	1.64289e-06	1.20782e-05	8.0099e-05	0.000482659	0.00222196	0.00478478	0.00552493	0.00472833	0.00220623	0.000482653	8.0099e-05	1.20782e-05	1.64289e-06	2.39391e-07	4.1503e-08	5.69615e-09	6.18888e-10
9.8895	6.13938e-10	5.65059e-09	4.11711e-08	2.37476e-07	1.62975e-06	1.19818e-05	7.94618e-05	0.000478877	0.00220536	0.00475147	0.00548722	0.00469616	0.00219007	0.000478872	7.94618e-05	1.19818e-05	1.62975e-06	2.37476e-07	4.11711e-08	5.65059e-09	6.13938e-10
9.8900	6.09024e-10	5.60536e-09	4.08416e-08	2.35576e-07	1.61671e-06	1.18861e-05	7.88292e-05	0.000475121	0.00218886	0.00471832	0.00544968	0.00466413	0.00217399	0.000475117	7.88292e-05	1.18861e-05	1.61671e-06	2.35576e-07	4.08416e-08	5.60536e-09	6.09024e-10
9.8905	6.04147e-10	5.56047e-09	4.05145e-08	2.33689e-07	1.60377e-06	1.1791e-05	7.82011e-05	0.000471391	0.00217246	0.00468533	0.00541232	0.00463225	0.002158	0.000471386	7.82011e-05	1.1791e-05	1.60377e-06	2.33689e-07	4.05145e-08	5.56047e-09	6.04147e-10
9.8910	5.99305e-10	5.51591e-09	4.01898e-08	2.31816e-07	1.59092e-06	1.16967e-05	7.75774e-05	0.000467686	0.00215616	0.00465251	0.00537514	0.0046005	0.0021421	0.000467681	7.75774e-05	1.16967e-05	1.59092e-06	2.31816e-07	4.01898e-08	5.51591e-09	5.99305e-10
9.8915	5.94499e-10	5.47167e-09	3.98675e-08	2.29957e-07	1.57817e-06	1.1603e-05	7.69583e-05	0.000464005	0.00213995	0.00461986	0.00533812	0.00456891	0.00212629	0.000464001	7.69583e-05	1.1603e-05	1.57817e-06	2.29957e-07	3.98675e-08	5.47167e-09	5.94499e-10
9.8920	5.89728e-10	5.42777e-09	3.95476e-08	2.28112e-07	1.56551e-06	1.151e-05	7.63437e-05	0.000460351	0.00212385	0.00458737	0.00530129	0.00453746	0.00211056	0.000460347	7.63437e-05	1.151e-05	1.56551e-06	2.28112e-07	3.95476e-08	5.42777e-09	5.89728e-10
9.8925	5.84994e-10	5.38419e-09	3.923e-08	2.2628e-07	1.55294e-06	1.14177e-05	7.57335e-05	0.000456721	0.00210785	0.00455506	0.00526463	0.00450615	0.00209493	0.000456717	7.57335e-05	1.14177e-05	1.55294e-06	2.2628e-07	3.923e-08	5.38419e-09	5.84994e-10
9.8930	5.80294e-10	5.34093e-09	3.89149e-08	2.24463e-07	1.54047e-06	1.13261e-05	7.51278e-05	0.000453116	0.00209195	0.0045229	0.00522814	0.00447499	0.00207938	0.000453113	7.51278e-05	1.13261e-05	1.54047e-06	2.24463e-07	3.89149e-08	5.34093e-09	5.80294e-10
9.8935	5.7563e-10	5.29801e-09	3.86021e-08	2.22659e-07	1.52809e-06	1.12352e-05	7.45265e-05	0.000449537	0.00207614	0.00449092	0.00519184	0.00444398	0.00206392	0.000449534	7.45265e-05	1.12352e-05	1.52809e-06	2.22659e-07	3.86021e-08	5.29801e-09	5.7563e-10
9.8940	5.71001e-10	5.2554e-09	3.82917e-08	2.20868e-07	1.51581e-06	1.1145e-05	7.39296e-05	0.000445982	0.00206044	0.00445911	0.00515571	0.00441312	0.00204856	0.000445979	7.39296e-05	1.1145e-05	1.51581e-06	2.20868e-07	3.82917e-08	5.2554e-09	5.71001e-10
9.8945	5.66407e-10	5.21312e-09	3.79836e-08	2.19091e-07	1.50362e-06	1.10554e-05	7.33372e-05	0.000442453	0.00204483	0.00442746	0.00511976	0.0043824	0.00203328	0.00044245	7.33372e-05	1.10554e-05	1.50362e-06	2.19091e-07	3.79836e-08	5.21312e-09	5.66407e-10
9.8950	5.61848e-10	5.17116e-09	3.76779e-08	2.17327e-07	1.49152e-06	1.09665e-05	7.27491e-05	0.000438948	0.00202933	0.00439598	0.00508399	0.00435184	0.00201809	0.000438945	7.27491e-05	1.09665e-05	1.49152e-06	2.17327e-07	3.76779e-08	5.17116e-09	5.61848e-10
9.8955	5.57323e-10	5.12952e-09	3.73745e-08	2.15577e-07	1.47951e-06	1.08783e-05	7.21654e-05	0.000435468	0.00201392	0.00436467	0.0050484	0.00432143	0.00200299	0.000435465	7.21654e-05	1.08783e-05	1.47951e-06	2.15577e-07	3.73745e-08	5.12952e-09	5.57323e-10
9.8960	5.52834e-10	5.08819e-09	3.70734e-08	2.13841e-07	1.46759e-06	1.07907e-05	7.15861e-05	0.000432012	0.0019986	0.00433353	0.005013	0.00429116	0.00198798	0.00043201	7.15861e-05	1.07907e-05	1.46759e-06	2.13841e-07	3.70734e-08	5.08819e-09	5.52834e-10
9.8965	5.48378e-10	5.04718e-09	3.67746e-08	2.12117e-07	1.45577e-06	1.07039e-05	7.10111e-05	0.000428582	0.00198339	0.00430256	0.00497777	0.00426105	0.00197306	0.000428579	7.10111e-05	1.07039e-05	1.45577e-06	2.12117e-07	3.67746e-08	5.04718e-09	5.48378e-10
9.8970	5.43957e-10	5.00649e-09	3.64781e-08	2.10407e-07	1.44403e-06	1.06176e-05	7.04404e-05	0.000425175	0.00196828	0.00427176	0.00494272	0.00423109	0.00195823	0.000425173	7.04404e-05	1.06176e-05	1.44403e-06	2.10407e-07	3.64781e-08	5.00649e-09	5.43957e-10
9.8975	5.3957e-10	4.96612e-09	3.61839e-08	2.0871e-07	1.43239e-06	1.05321e-05	6.98741e-05	0.000421794	0.00195326	0.00424112	0.00490786	0.00420128	0.00194349	0.000421792	6.98741e-05	1.05321e-05	1.43239e-06	2.0871e-07	3.61839e-08	4.96612e-09	5.3957e-10
9.8980	5.35217e-10	4.92605e-09	3.5892e-08	2.07026e-07	1.42084e-06	1.04472e-05	6.9312e-05	0.000418436	0.00193834	0.00421066	0.00487317	0.00417163	0.00192884	0.000418435	6.9312e-05	1.04472e-05	1.42084e-06	2.07026e-07	3.5892e-08	4.92605e-09	5.35217e-10
9.8985	5.30898e-10	4.8863e-09	3.56023e-08	2.05356e-07	1.40937e-06	1.03629e-05	6.87542e-05	0.000415103	0.00192351	0.00418036	0.00483867	0.00414212	0.00191428	0.000415102	6.87542e-05	1.03629e-05	1.40937e-06	2.05356e-07	3.56023e-08	4.8863e-09	5.30898e-10
9.8990	5.26612e-10	4.84686e-09	3.5315e-08	2.03698e-07	1.398e-06	1.02793e-05	6.82007e-05	0.000411795	0.00190879	0.00415024	0.00480435	0.00411278	0.00189981	0.000411793	6.82007e-05	1.02793e-05	1.398e-06	2.03698e-07	3.5315e-08	4.84686e-09	5.26612e-10
9.8995	5.2236e-10	4.80772e-09	3.50298e-08	2.02053e-07	1.38671e-06	1.01964e-05	6.76514e-05	0.00040851	0.00189416	0.00412028	0.00477022	0.00408358	0.00188542	0.000408509	6.76514e-05	1.01964e-05	1.38671e-06	2.02053e-07	3.50298e-08	4.80772e-09	5.2236e-10
9.9000	5.18142e-10	4.7689e-09	3.47469e-08	2.00422e-07	1.37551e-06	1.01141e-05	6.71063e-05	0.00040525	0.00187962	0.0040905	0.00473626	0.00405454	0.00187113	0.000405248	6.71063e-05	1.01141e-05	1.37551e-06	2.00422e-07	3.47469e-08	4.7689e-09	5.18142e-10
9.9005	5.13957e-10	4.73037e-09	3.44663e-08	1.98803e-07	1.3644e-06	1.00325e-05	6.65655e-05	0.000402014	0.00186519	0.00406088	0.0047025	0.00402565	0.00185693	0.000402012	6.65655e-05	1.00325e-05	1.3644e-06	1.98803e-07	3.44663e-08	4.73037e-09	5.13957e-10
9.9010	5.09804e-10	4.69216e-09	3.41878e-08	1.97197e-07	1.35338e-06	9.95144e-06	6.60288e-05	0.000398801	0.00185084	0.00403144	0.00466891	0.00399692	0.00184282	0.0003988	6.60288e-05	9.95144e-06	1.35338e-06	1.97197e-07	3.41878e-08	4.69216e-09	5.09804e-10
9.9015	5.05685e-10	4.65424e-09	3.39116e-08	1.95603e-07	1.34245e-06	9.87107e-06	6.54963e-05	0.000395612	0.0018366	0.00400216	0.00463551	0.00396834	0.00182879	0.000395611	6.54963e-05	9.87107e-06	1.34245e-06	1.95603e-07	3.39116e-08	4.65424e-09	5.05685e-10
9.9020	5.01599e-10	4.61663e-09	3.36375e-08	1.94023e-07	1.3316e-06	9.79133e-06	6.4968e-05	0.000392448	0.00182245	0.00397305	0.00460229	0.00393992	0.00181486	0.000392446	6.4968e-05	9.79133e-06	1.3316e-06	1.94023e-07	3.36375e-08	4.61663e-09	5.01599e-10
9.9025	4.97545e-10	4.57932e-09	3.33657e-08	1.92454e-07	1.32084e-06	9.71223e-06	6.44437e-05	0.000389306	0.00180839	0.00394411	0.00456926	0.00391166	0.00180101	0.000389305	6.44437e-05	9.71223e-06	1.32084e-06	1.92454e-07	3.33657e-08	4.57932e-09	4.97545e-10
9.9030	4.93523e-10	4.54231e-09	3.3096e-08	1.90899e-07	1.31016e-06	9.63375e-06	6.39236e-05	0.000386189	0.00179443	0.00391534	0.00453641	0.00388355	0.00178725	0.000386188	6.39236e-05	9.63375e-06	1.31016e-06	1.90899e-07	3.3096e-08	4.54231e-09	4.93523e-10
9.9035	4.89534e-10	4.50559e-09	3.28285e-08	1.89356e-07	1.29957e-06	9.5559e-06	6.34076e-05	0.000383095	0.00178057	0.00388675	0.00450375	0.00385559	0.00177359	0.000383094	6.34076e-05	9.5559e-06	1.29957e-06	1.89356e-07	3.28285e-08	4.50559e-09	4.89534e-10
9.9040	4.85577e-10	4.46917e-09	3.25631e-08	1.87825e-07	1.28907e-06	9.47867e-06	6.28957e-05	0.000380024	0.0017668	0.00385832	0.00447127	0.0038278	0.00176001	0.000380023	6.28957e-05	9.47867e-06	1.28907e-06	1.87825e-07	3.25631e-08	4.46917e-09	4.85577e-10
9.9045	4.81652e-10	4.43305e-09	3.22999e-08	1.86307e-07	1.27865e-06	9.40207e-06	6.23878e-05	0.000376976	0.00175312	0.00383006	0.00443898	0.00380015	0.00174652	0.000376976	6.23878e-05	9.40207e-06	1.27865e-06	1.86307e-07	3.22999e-08	4.43305e-09	4.81652e-10
9.9050	4.77758e-10	4.39721e-09	3.20388e-08	1.84801e-07	1.26831e-06	9.32608e-06	6.1884e-05	0.000373952	0.00173954	0.00380196	0.00440687	0.00377267	0.00173312	0.000373951	6.1884e-05	9.32608e-06	1.26831e-06	1.84801e-07	3.20388e-08	4.39721e-09	4.77758e-10
9.9055	4.73897e-10	4.36167e-09	3.17798e-08	1.83307e-07	1.25806e-06	9.2507e-06	6.13841e-05	0.000370951	0.00172605	0.00377404	0.00437495	0.00374534	0.00171981	0.00037095	6.13841e-05	9.2507e-06	1.25806e-06	1.83307e-07	3.17798e-08	4.36167e-09	4.73897e-10
9.9060	4.70066e-10	4.32642e-09	3.15229e-08	1.81826e-07	1.24789e-06	9.17593e-06	6.08883e-05	0.000367973	0.00171265	0.00374629	0.00434321	0.00371817	0.00170658	0.000367972	6.08883e-05	9.17593e-06	1.24789e-06	1.81826e-07	3.15229e-08	4.32642e-09	4.70066e-10
9.9065	4.66267e-10	4.29145e-09	3.12682e-08	1.80356e-07	1.23781e-06	9.10177e-06	6.03964e-05	0.000365018	0.00169935	0.0037187	0.00431165	0.00369116	0.00169345	0.000365017	6.03964e-05	9.10177e-06	1.23781e-06	1.80356e-07	3.12682e-08	4.29145e-09	4.66267e-10
9.9070	4.62499e-10	4.25677e-09	3.10155e-08	1.78899e-07	1.22781e-06	9.02821e-06	5.99085e-05	0.000362085	0.00168614	0.00369129	0.00428028	0.0036643	0.0016804	0.000362085	5.99085e-05	9.02821e-06	1.22781e-06	1.78899e-07	3.10155e-08	4.25677e-09	4.62499e-10
9.9075	4.58762e-10	4.22238e-09	3.07649e-08	1.77453e-07	1.21788e-06	8.95525e-06	5.94245e-05	0.000359176	0.00167302	0.00366404	0.0042491	0.0036376	0.00166744	0.000359175	5.94245e-05	8.95525e-06	1.21788e-06	1.77453e-07	3.07649e-08	4.22238e-09	4.58762e-10
9.9080	4.55056e-10	4.18827e-09	3.05164e-08	1.7602e-07	1.20804e-06	8.8829e-06	5.89445e-05	0.000356289	0.00165999	0.00363696	0.0042181	0.00361105	0.00165457	0.000356288	5.89445e-05	8.8829e-06	1.20804e-06	1.7602e-07	3.05164e-08	4.18827e-09	4.55056e-10
9.9085	4.51381e-10	4.15444e-09	3.02699e-08	1.74598e-07	1.19829e-06	8.81113e-06	5.84683e-05	0.000353424	0.00164706	0.00361004	0.00418728	0.00358467	0.00164179	0.000353424	5.84683e-05	8.81113e-06	1.19829e-06	1.74598e-07	3.02699e-08	4.15444e-09	4.51381e-10
9.9090	4.47736e-10	4.12089e-09	3.00254e-08	1.73188e-07	1.18861e-06	8.73996e-06	5.7996e-05	0.000350582	0.00163422	0.0035833	0.00415665	0.00355843	0.00162909	0.000350581	5.7996e-05	8.73996e-06	1.18861e-06	1.73188e-07	3.00254e-08	4.12089e-09	4.47736e-10
9.9095	4.44121e-10	4.08762e-09	2.9783e-08	1.7179e-07	1.17901e-06	8.66937e-06	5.75276e-05	0.000347762	0.00162147	0.00355672	0.00412621	0.00353236	0.00161648	0.000347762	5.75276e-05	8.66937e-06	1.17901e-06	1.7179e-07	2.9783e-08	4.08762e-09	4.44121e-10
9.9100	4.40536e-10	4.05462e-09	2.95426e-08	1.70403e-07	1.16949e-06	8.59937e-06	5.7063e-05	0.000344964	0.00160881	0.00353031	0.00409595	0.00350644	0.00160396	0.000344964	5.7063e-05	8.59937e-06	1.16949e-06	1.70403e-07	2.95426e-08	4.05462e-09	4.40536e-10
9.9105	4.36981e-10	4.0219e-09	2.93042e-08	1.69028e-07	1.16006e-06	8.52995e-06	5.66022e-05	0.000342189	0.00159624	0.00350406	0.00406587	0.00348068	0.00159152	0.000342188	5.66022e-05	8.52995e-06	1.16006e-06	1.69028e-07	2.93042e-08	4.0219e-09	4.36981e-10
9.9110	4.33456e-10	3.98946e-09	2.90678e-08	1.67664e-07	1.1507e-06	8.4611e-06	5.61452e-05	0.000339435	0.00158376	0.00347799	0.00403597	0.00345508	0.00157917	0.000339435	5.61452e-05	8.4611e-06	1.1507e-06	1.67664e-07	2.90678e-08	3.98946e-09	4.33456e-10
9.9115	4.29961e-10	3.95729e-09	2.88334e-08	1.66312e-07	1.14142e-06	8.39284e-06	5.5692e-05	0.000336704	0.00157137	0.00345207	0.00400626	0.00342963	0.00156691	0.000336703	5.5692e-05	8.39284e-06	1.14142e-06	1.66312e-07	2.88334e-08	3.95729e-09	4.29961e-10
9.9120	4.26494e-10	3.92539e-09	2.8601e-08	1.64972e-07	1.13221e-06	8.32514e-06	5.52425e-05	0.000333994	0.00155907	0.00342633	0.00397674	0.00340434	0.00155473	0.000333993	5.52425e-05	8.32514e-06	1.13221e-06	1.64972e-07	2.8601e-08	3.92539e-09	4.26494e-10
9.9125	4.23058e-10	3.89375e-09	2.83705e-08	1.63642e-07	1.12309e-06	8.25801e-06	5.47968e-05	0.000331306	0.00154685	0.00340075	0.0039474	0.00337921	0.00154264	0.000331305	5.47968e-05	8.25801e-06	1.12309e-06	1.63642e-07	2.83705e-08	3.89375e-09	4.23058e-10
9.9130	4.1965e-10	3.86239e-09	2.8142e-08	1.62324e-07	1.11404e-06	8.19144e-06	5.43547e-05	0.000328639	0.00153473	0.00337533	0.00391824	0.00335423	0.00153063	0.000328639	5.43547e-05	8.19144e-06	1.11404e-06	1.62324e-07	2.8142e-08	3.86239e-09	4.1965e-10
9.9135	4.16271e-10	3.83129e-09	2.79154e-08	1.61017e-07	1.10507e-06	8.12544e-06	5.39164e-05	0.000325994	0.0015227	0.00335008	0.00388926	0.00332941	0.00151871	0.000325993	5.39164e-05	8.12544e-06	1.10507e-06	1.61017e-07	2.79154e-08	3.83129e-09	4.16271e-10
9.9140	4.1292e-10	3.80045e-09	2.76907e-08	1.59721e-07	1.09617e-06	8.05999e-06	5.34817e-05	0.00032337	0.00151075	0.003325	0.00386047	0.00330474	0.00150687	0.000323369	5.34817e-05	8.05999e-06	1.09617e-06	1.59721e-07	2.76907e-08	3.80045e-09	4.1292e-10
9.9145	4.09599e-10	3.76988e-09	2.7468e-08	1.58436e-07	1.08735e-06	7.9951e-06	5.30507e-05	0.000320767	0.00149889	0.00330007	0.00383185	0.00328023	0.00149512	0.000320767	5.30507e-05	7.9951e-06	1.08735e-06	1.58436e-07	2.7468e-08	3.76988e-09	4.09599e-10
9.9150	4.06305e-10	3.73957e-09	2.72471e-08	1.57162e-07	1.07861e-06	7.93076e-06	5.26232e-05	0.000318186	0.00148712	0.00327532	0.00380342	0.00325587	0.00148346	0.000318185	5.26232e-05	7.93076e-06	1.07861e-06	1.57162e-07	2.72471e-08	3.73957e-09	4.06305e-10
9.9155	4.0304e-10	3.70952e-09	2.70281e-08	1.55899e-07	1.06994e-06	7.86696e-06	5.21994e-05	0.000315625	0.00147544	0.00325072	0.00377518	0.00323167	0.00147187	0.000315625	5.21994e-05	7.86696e-06	1.06994e-06	1.55899e-07	2.70281e-08	3.70952e-09	4.0304e-10
9.9160	3.99803e-10	3.67972e-09	2.6811e-08	1.54647e-07	1.06134e-06	7.80372e-06	5.17792e-05	0.000313085	0.00146384	0.00322629	0.00374711	0.00320763	0.00146038	0.000313085	5.17792e-05	7.80372e-06	1.06134e-06	1.54647e-07	2.6811e-08	3.67972e-09	3.99803e-10
9.9165	3.96594e-10	3.65018e-09	2.65958e-08	1.53406e-07	1.05282e-06	7.74101e-06	5.13625e-05	0.000310566	0.00145233	0.00320202	0.00371923	0.00318374	0.00144896	0.000310566	5.13625e-05	7.74101e-06	1.05282e-06	1.53406e-07	2.65958e-08	3.65018e-09	3.96594e-10
9.9170	3.93412e-10	3.6209e-09	2.63824e-08	1.52175e-07	1.04437e-06	7.67884e-06	5.09493e-05	0.000308068	0.00144091	0.00317791	0.00369152	0.00316	0.00143763	0.000308068	5.09493e-05	7.67884e-06	1.04437e-06	1.52175e-07	2.63824e-08	3.6209e-09	3.93412e-10
9.9175	3.90257e-10	3.59187e-09	2.61709e-08	1.50955e-07	1.03599e-06	7.6172e-06	5.05397e-05	0.000305591	0.00142957	0.00315397	0.003664	0.00313642	0.00142638	0.00030559	5.05397e-05	7.6172e-06	1.03599e-06	1.50955e-07	2.61709e-08	3.59187e-09	3.90257e-10
9.9180	3.8713e-10	3.56309e-09	2.59612e-08	1.49745e-07	1.02769e-06	7.55609e-06	5.01336e-05	0.000303133	0.00141831	0.00313018	0.00363665	0.00311299	0.00141522	0.000303133	5.01336e-05	7.55609e-06	1.02769e-06	1.49745e-07	2.59612e-08	3.56309e-09	3.8713e-10
9.9185	3.84031e-10	3.53456e-09	2.57533e-08	1.48546e-07	1.01946e-06	7.49552e-06	4.97309e-05	0.000300697	0.00140715	0.00310656	0.00360949	0.00308971	0.00140413	0.000300696	4.97309e-05	7.49552e-06	1.01946e-06	1.48546e-07	2.57533e-08	3.53456e-09	3.84031e-10
9.9190	3.80958e-10	3.50627e-09	2.55473e-08	1.47358e-07	1.0113e-06	7.43546e-06	4.93317e-05	0.00029828	0.00139606	0.00308309	0.0035825	0.00306659	0.00139313	0.00029828	4.93317e-05	7.43546e-06	1.0113e-06	1.47358e-07	2.55473e-08	3.50627e-09	3.80958e-10
9.9195	3.77911e-10	3.47824e-09	2.5343e-08	1.46179e-07	1.00321e-06	7.37593e-06	4.89359e-05	0.000295883	0.00138506	0.00305979	0.0035557	0.00304362	0.00138221	0.000295883	4.89359e-05	7.37593e-06	1.00321e-06	1.46179e-07	2.5343e-08	3.47824e-09	3.77911e-10
9.9200	3.74892e-10	3.45044e-09	2.51405e-08	1.45011e-07	9.95191e-07	7.31691e-06	4.85435e-05	0.000293507	0.00137414	0.00303664	0.00352907	0.00302081	0.00137137	0.000293507	4.85435e-05	7.31691e-06	9.95191e-07	1.45011e-07	2.51405e-08	3.45044e-09	3.74892e-10
9.9205	3.71899e-10	3.4229e-09	2.49398e-08	1.43854e-07	9.87242e-07	7.25841e-06	4.81545e-05	0.00029115	0.00136331	0.00301366	0.00350262	0.00299814	0.00136062	0.00029115	4.81545e-05	7.25841e-06	9.87242e-07	1.43854e-07	2.49398e-08	3.4229e-09	3.71899e-10
9.9210	3.68932e-10	3.39559e-09	2.47408e-08	1.42706e-07	9.79363e-07	7.20042e-06	4.77689e-05	0.000288813	0.00135256	0.00299083	0.00347634	0.00297563	0.00134994	0.000288813	4.77689e-05	7.20042e-06	9.79363e-07	1.42706e-07	2.47408e-08	3.39559e-09	3.68932e-10
9.9215	3.65991e-10	3.36852e-09	2.45436e-08	1.41568e-07	9.71553e-07	7.14293e-06	4.73866e-05	0.000286495	0.00134189	0.00296816	0.00345025	0.00295327	0.00133935	0.000286495	4.73866e-05	7.14293e-06	9.71553e-07	1.41568e-07	2.45436e-08	3.36852e-09	3.65991e-10
9.9220	3.63076e-10	3.34169e-09	2.43481e-08	1.40441e-07	9.63812e-07	7.08595e-06	4.70076e-05	0.000284198	0.00133131	0.00294565	0.00342433	0.00293106	0.00132883	0.000284198	4.70076e-05	7.08595e-06	9.63812e-07	1.40441e-07	2.43481e-08	3.34169e-09	3.63076e-10
9.9225	3.60186e-10	3.3151e-09	2.41543e-08	1.39323e-07	9.56139e-07	7.02947e-06	4.66319e-05	0.000281919	0.0013208	0.00292329	0.00339858	0.002909	0.00131839	0.000281919	4.66319e-05	7.02947e-06	9.56139e-07	1.39323e-07	2.41543e-08	3.3151e-09	3.60186e-10
9.9230	3.57323e-10	3.28874e-09	2.39623e-08	1.38215e-07	9.48533e-07	6.97348e-06	4.62595e-05	0.00027966	0.00131038	0.00290109	0.00337302	0.00288709	0.00130804	0.00027966	4.62595e-05	6.97348e-06	9.48533e-07	1.38215e-07	2.39623e-08	3.28874e-09	3.57323e-10
9.9235	3.54484e-10	3.26262e-09	2.37719e-08	1.37117e-07	9.40995e-07	6.91799e-06	4.58904e-05	0.00027742	0.00130004	0.00287905	0.00334762	0.00286533	0.00129776	0.00027742	4.58904e-05	6.91799e-06	9.40995e-07	1.37117e-07	2.37719e-08	3.26262e-09	3.54484e-10
9.9240	3.51671e-10	3.23672e-09	2.35833e-08	1.36029e-07	9.33524e-07	6.86299e-06	4.55244e-05	0.000275199	0.00128978	0.00285716	0.00332241	0.00284372	0.00128756	0.000275199	4.55244e-05	6.86299e-06	9.33524e-07	1.36029e-07	2.35833e-08	3.23672e-09	3.51671e-10
9.9245	3.48883e-10	3.21106e-09	2.33963e-08	1.34951e-07	9.26119e-07	6.80848e-06	4.51617e-05	0.000272997	0.0012796	0.00283543	0.00329736	0.00282226	0.00127744	0.000272997	4.51617e-05	6.80848e-06	9.26119e-07	1.34951e-07	2.33963e-08	3.21106e-09	3.48883e-10
9.9250	3.46119e-10	3.18563e-09	2.3211e-08	1.33882e-07	9.1878e-07	6.75445e-06	4.48022e-05	0.000270814	0.0012695	0.00281385	0.00327249	0.00280095	0.0012674	0.000270814	4.48022e-05	6.75445e-06	9.1878e-07	1.33882e-07	2.3211e-08	3.18563e-09	3.46119e-10
9.9255	3.4338e-10	3.16042e-09	2.30273e-08	1.32822e-07	9.11506e-07	6.7009e-06	4.44459e-05	0.000268649	0.00125947	0.00279242	0.00324779	0.00277978	0.00125744	0.000268649	4.44459e-05	6.7009e-06	9.11506e-07	1.32822e-07	2.30273e-08	3.16042e-09	3.4338e-10
9.9260	3.40666e-10	3.13544e-09	2.28453e-08	1.31773e-07	9.04298e-07	6.64782e-06	4.40927e-05	0.000266503	0.00124953	0.00277115	0.00322326	0.00275877	0.00124755	0.000266503	4.40927e-05	6.64782e-06	9.04298e-07	1.31773e-07	2.28453e-08	3.13544e-09	3.40666e-10
9.9265	3.37976e-10	3.11068e-09	2.26649e-08	1.30732e-07	8.97153e-07	6.59522e-06	4.37426e-05	0.000264376	0.00123967	0.00275003	0.00319891	0.0027379	0.00123774	0.000264375	4.37426e-05	6.59522e-06	8.97153e-07	1.30732e-07	2.26649e-08	3.11068e-09	3.37976e-10
9.9270	3.3531e-10	3.08614e-09	2.24861e-08	1.29701e-07	8.90073e-07	6.54309e-06	4.33956e-05	0.000262266	0.00122988	0.00272906	0.00317473	0.00271718	0.00122801	0.000262266	4.33956e-05	6.54309e-06	8.90073e-07	1.29701e-07	2.24861e-08	3.08614e-09	3.3531e-10
9.9275	3.32668e-10	3.06183e-09	2.2309e-08	1.28679e-07	8.83056e-07	6.49143e-06	4.30517e-05	0.000260175	0.00122017	0.00270824	0.00315071	0.0026966	0.00121835	0.000260175	4.30517e-05	6.49143e-06	8.83056e-07	1.28679e-07	2.2309e-08	3.06183e-09	3.32668e-10
9.9280	3.3005e-10	3.03773e-09	2.21334e-08	1.27666e-07	8.76103e-07	6.44023e-06	4.27109e-05	0.000258102	0.00121054	0.00268758	0.00312687	0.00267617	0.00120877	0.000258102	4.27109e-05	6.44023e-06	8.76103e-07	1.27666e-07	2.21334e-08	3.03773e-09	3.3005e-10
9.9285	3.27456e-10	3.01385e-09	2.19594e-08	1.26663e-07	8.69212e-07	6.38949e-06	4.23731e-05	0.000256048	0.00120099	0.00266706	0.0031032	0.00265588	0.00119927	0.000256048	4.23731e-05	6.38949e-06	8.69212e-07	1.26663e-07	2.19594e-08	3.01385e-09	3.27456e-10
9.9290	3.24885e-10	2.99019e-09	2.1787e-08	1.25668e-07	8.62383e-07	6.3392e-06	4.20383e-05	0.000254011	0.00119151	0.00264669	0.00307969	0.00263574	0.00118984	0.00025401	4.20383e-05	6.3392e-06	8.62383e-07	1.25668e-07	2.1787e-08	2.99019e-09	3.24885e-10
9.9295	3.22337e-10	2.96674e-09	2.16161e-08	1.24683e-07	8.55617e-07	6.28937e-06	4.17065e-05	0.000251991	0.00118211	0.00262647	0.00305635	0.00261575	0.00118048	0.000251991	4.17065e-05	6.28937e-06	8.55617e-07	1.24683e-07	2.16161e-08	2.96674e-09	3.22337e-10
9.9300	3.19812e-10	2.9435e-09	2.14468e-08	1.23706e-07	8.48911e-07	6.23999e-06	4.13777e-05	0.00024999	0.00117278	0.0026064	0.00303318	0.00259589	0.0011712	0.00024999	4.13777e-05	6.23999e-06	8.48911e-07	1.23706e-07	2.14468e-08	2.9435e-09	3.19812e-10
9.9305	3.1731e-10	2.92047e-09	2.1279e-08	1.22738e-07	8.42266e-07	6.19106e-06	4.10518e-05	0.000248005	0.00116353	0.00258648	0.00301018	0.00257618	0.00116199	0.000248005	4.10518e-05	6.19106e-06	8.42266e-07	1.22738e-07	2.1279e-08	2.92047e-09	3.1731e-10
9.9310	3.14831e-10	2.89766e-09	2.11128e-08	1.21779e-07	8.35682e-07	6.14257e-06	4.07289e-05	0.000246039	0.00115436	0.0025667	0.00298735	0.00255662	0.00115286	0.000246039	4.07289e-05	6.14257e-06	8.35682e-07	1.21779e-07	2.11128e-08	2.89766e-09	3.14831e-10
